id,link,screen_name,source,text,time,user_id
926158722187087872,https://www.twitter.com/MurrayCampaign/statuses/926158722187087872,MurrayCampaign,Sprout Social,"We have to keep working together to keep Pres Trump’s health care sabotage from hurting patients &amp; fams nationwide.
http://thehill.com/policy/healthcare/358202-200-health-business-groups-endorse-bipartisan-obamacare-bill",2017-11-02T18:47:01Z,158470209
926158680525103104,https://www.twitter.com/peopleforben/statuses/926158680525103104,peopleforben,Twitter Web Client,Congratulations to New Mexico’s own Ken Giles and Alex Bregman for helping win the #WorldSeries #NMProud http://bit.ly/2hycBtZ,2017-11-02T18:46:51Z,91125308
926158669095559168,https://www.twitter.com/gracenapolitano/statuses/926158669095559168,gracenapolitano,Twitter Web Client,We must all fight for #LatinaEqualPay. Help close the #wagegap! http://pbs.twimg.com/media/DNpgMOUWsAAoLny.jpg,2017-11-02T18:46:48Z,161411080
926158647331315712,https://www.twitter.com/washingtonpost/statuses/926019115122352128,EleanorNorton,Twitter Web Client,RT @washingtonpost Signs of momentum for mandatory anti-harassment training on Capitol Hill http://wapo.st/2zYRGa7,2017-11-02T18:46:43Z,23600262
926158627177713664,https://www.twitter.com/senorrinhatch/statuses/926158627177713664,senorrinhatch,Twitter Web Client,"HATCH: House proposal is a ""a bold next step in our effort to improve our nation’s tax system."" #TaxReform https://www.finance.senate.gov/chairmans-news/hatch-commends-bradys-efforts-on-tax-reform-proposal http://pbs.twimg.com/media/DNpgVuUX4AEyOzW.jpg",2017-11-02T18:46:38Z,262756641
926158524991676416,https://www.twitter.com/LegioninDC/statuses/926147479539552256,RepTimWalz,Twitter for iPhone,RT @LegioninDC Press conference on our nation-wide survey of #veterans opinions on #cannibas #Vets4MMJresearch https://www.pscp.tv/w/bMoDrDFkdkVPck9lYWttalh8MWxQS3FwUG5tZE54YsxzwVtWAQmm0uArqQizZuw2gxFCk-Te_NZ2QbxTy8UU,2017-11-02T18:46:14Z,1262814457
926158505438040064,https://www.twitter.com/RepTomReed/statuses/926158505438040064,RepTomReed,Twitter for iPhone,"#1600more in NY23 https://twitter.com/housegop/status/926158219512233984 QT @HouseGOP The Tax Cuts &amp; Jobs Act will make America the best place to start, expand, &amp; keep jobs right here at home. #1182more https://fairandsimple.gop/",2017-11-02T18:46:09Z,252819323
926158473271894016,https://www.twitter.com/RepErikPaulsen/statuses/926158473271894016,RepErikPaulsen,TweetDeck,"This is a historic day. For the 1st time in 31 years, we have a chance to give US families the break they deserve: https://paulsen.house.gov/press-releases/paulsen-statement-on-release-of-onceinageneration-tax-reform-bill/",2017-11-02T18:46:01Z,17513304
926158419610034177,https://www.twitter.com/RepDonBacon/statuses/926158419610034177,RepDonBacon,Twitter for iPhone,Four Pinnochios--Senate Democrats falsely claim GOP tax plan will raise taxes for most working-class families https://www.washingtonpost.com/amphtml/news/fact-checker/wp/2017/11/02/senate-democrats-falsely-claim-gop-tax-plan-will-raise-taxes-for-most-working-class-families/,2017-11-02T18:45:49Z,818975124460335106
926158387401973763,https://www.twitter.com/RepDarrenSoto/statuses/926158387401973763,RepDarrenSoto,Twitter Web Client,"On average, women are paid 20% less than white men. Latinas are paid 46% less. We must all work to #closethepaygap now! #LatinaEqualPay http://pbs.twimg.com/media/DNpflkFW4AA3trZ.jpg",2017-11-02T18:45:41Z,818713465653051392
926158384314843136,https://www.twitter.com/HouseSBCDems/statuses/926156408650960896,NydiaVelazquez,Twitter Web Client,RT @HouseSBCDems Nat'l Farmers Union isn't supporting GOP tax bill. Why? It puts costs on hardworking family farmers &amp; middle class. http://bit.ly/2zcV0l0,2017-11-02T18:45:40Z,164369297
926158361648869377,https://www.twitter.com/NancyPelosi/statuses/926153918610059265,RepBarragan,Twitter Web Client,RT @NancyPelosi We will speak live at 2:30 pm ET on how GOP tax plan puts #BillionairesFirst at the expense of middle class families http://goo.gl/S3s1HR,2017-11-02T18:45:35Z,816833925456789505
926158315649986561,https://www.twitter.com/RoyBlunt/statuses/926158315649986561,RoyBlunt,Twitter Web Client,"#OTD in 1948, Missouri native Harry Truman won the presidency. Proud to work in his former Senate office. http://pbs.twimg.com/media/DNpgAabWkAAz91L.jpg http://pbs.twimg.com/media/DNpgDARXcAA2zDX.jpg",2017-11-02T18:45:24Z,21269970
926158280803672064,https://www.twitter.com/SenatorHassan/statuses/926158280803672064,SenatorHassan,Twitter Web Client,We must address the revolving door between the pharmaceutical industry and federal agencies such as the @DEAHQ. http://wapo.st/2xRY2Ya,2017-11-02T18:45:15Z,946549322
926158265926541313,https://www.twitter.com/NEAHigherEd/statuses/926156630261141504,GKButterfield,Twitter Web Client,"RT @NEAHigherEd All that I am and ever hoped to be, I owe to #HBCUs says Rep @GKButterfield #2017NEAHBCUSummit http://pbs.twimg.com/media/DNpei3eW0AASGFU.jpg",2017-11-02T18:45:12Z,432676344
926158224239325185,https://www.twitter.com/RepCicilline/statuses/926158224239325185,RepCicilline,TweetDeck,.@realdonaldtrump's agenda is benefitting wealthy &amp; well-connected. But working families deserve #ABetterDeal http://thehill.com/policy/finance/358297-trump-repeals-consumer-bureau-arbitration-rule-joined-by-heads-of-banking,2017-11-02T18:45:02Z,462143773
926158221210918913,https://www.twitter.com/RepRoKhanna/statuses/926158221210918913,RepRoKhanna,TweetDeck,Our troops are in harm's way. We must have more scrutiny and accountability of our foreign interventions. http://wapo.st/2z9O2gH,2017-11-02T18:45:01Z,816298918468259841
926158220661542913,https://www.twitter.com/PattyMurray/statuses/926158220661542913,PattyMurray,TweetDeck,By 2022 Latinas are projected to make up 17.3% of the female labor force. We need #LatinaEqualPay now. http://pbs.twimg.com/media/DNpazRtXkAAk4mz.jpg,2017-11-02T18:45:01Z,293131808
926158219512233984,https://www.twitter.com/HouseGOP/statuses/926158219512233984,HouseGOP,TweetDeck,"The Tax Cuts &amp; Jobs Act will make America the best place to start, expand, &amp; keep jobs right here at home. #1182more https://fairandsimple.gop/",2017-11-02T18:45:01Z,15207668
926158188919033857,https://www.twitter.com/SenBobCasey/statuses/926158188919033857,SenBobCasey,Twitter Web Client,.@HouseGOP scrap this obscene plan and start over with a bipartisan process that raises incomes for the middle class and creates jobs.,2017-11-02T18:44:54Z,171598736
926158095750959110,https://www.twitter.com/RepRussell/statuses/926158095750959110,RepRussell,Twitter Web Client,"What tax reform means for you and your family: more jobs, fairer taxes, and bigger paychecks. #TaxReform https://fairandsimple.gop/",2017-11-02T18:44:31Z,2966758114
926157967073927168,https://www.twitter.com/SenBobCasey/statuses/926157967073927168,SenBobCasey,Twitter Web Client,"But the congressional Republican outline does the opposite, providing massive giveaways to the super rich and large corporations.",2017-11-02T18:44:01Z,171598736
926157966532861952,https://www.twitter.com/RepScottPeters/statuses/926157966532861952,RepScottPeters,TweetDeck,"Helped pass the Encouraging Public Offerings Act, to help companies new to public offerings get guidance from SEC.
https://www.cbo.gov/publication/53263",2017-11-02T18:44:01Z,1135486501
926157874350514176,https://www.twitter.com/RepTomRice/statuses/926157874350514176,RepTomRice,TweetDeck,Too many Americans hear this is the land of opportunity but they just don’t believe it. #Taxreform will change that: https://fairandsimple.gop/,2017-11-02T18:43:39Z,1058345042
926157859456536576,https://www.twitter.com/BennieGThompson/statuses/926142436459667456,RepBonnie,Twitter Web Client,"RT @BennieGThompson Myself, @HomelandDems &amp; @CarmenYulinCruz feel enough is enough! We must do more for Americans suffering in Puerto Rico &amp; the Virgin Islands. http://pbs.twimg.com/ext_tw_video_thumb/926140613006938113/pu/img/bLk6WRj1WEcQXjXQ.jpg https://video.twimg.com/ext_tw_video/926140613006938113/pu/vid/1280x720/3UltOsjDNVAV9t_D.mp4",2017-11-02T18:43:35Z,2968451607
926157855354490883,https://www.twitter.com/RepSires/statuses/926157855354490883,RepSires,Twitter Web Client,My statement on the Republican tax bill: http://bit.ly/2xQQLbg https://twitter.com/RepSires/status/926157800614584320 QT @RepSires Deductions actually used by middle class NJ families are traded out for juicy tax cuts for corporations &amp; the wealthy in the GOP tax plan,2017-11-02T18:43:34Z,18696134
926157853290893313,https://www.twitter.com/SenBobCasey/statuses/926157853290893313,SenBobCasey,Twitter Web Client,"Make no mistake, we need to reform the tax code for the middle class and small businesses.",2017-11-02T18:43:34Z,171598736
926157800614584320,https://www.twitter.com/RepSires/statuses/926157800614584320,RepSires,Twitter Web Client,Deductions actually used by middle class NJ families are traded out for juicy tax cuts for corporations &amp; the wealthy in the GOP tax plan,2017-11-02T18:43:21Z,18696134
926157739029561344,https://www.twitter.com/RepGregoryMeeks/statuses/926157739029561344,RepGregoryMeeks,Twitter Web Client,"It was a fruitful discussion about pervasive discrimination in bank lending and investment. Inclusion is key! https://twitter.com/OfficialCBC/status/926132755511107584 QT @OfficialCBC Yesterday, we hosted a roundtable w/ @NCRC and other financial experts to discuss racial discrimination in bank lending and investment in low- and moderate-income communities. #CRA #BankBlack #RootOutRacism http://pbs.twimg.com/media/DNpGfn4X4AArk1X.jpg",2017-11-02T18:43:06Z,22812754
926157726622867456,https://www.twitter.com/RepBeatty/statuses/926152083950235648,RepMarciaFudge,Twitter Web Client,RT @RepBeatty It's #NationalOhioDay! Join me in celebrating the great #OH. http://pbs.twimg.com/media/DNpZyCIW4AUddKV.png,2017-11-02T18:43:03Z,153486399
926157672218615808,https://www.twitter.com/DanaPerino/statuses/926142546589507584,ChrisVanHollen,Twitter Web Client,"RT @DanaPerino BIG show 2pm on @foxnews
2:15p @SenateMajldr
2:30p @SpeakerRyan
2:45p @ChrisVanHollen 
Schumer, Pelosi #taxreform news conf @dailybriefing",2017-11-02T18:42:50Z,18137749
926157659409211392,https://www.twitter.com/NancyPelosi/statuses/926157659409211392,NancyPelosi,Buffer,And we're live! https://twitter.com/NancyPelosi/status/926153918610059265 QT @NancyPelosi We will speak live at 2:30 pm ET on how GOP tax plan puts #BillionairesFirst at the expense of middle class families http://goo.gl/S3s1HR,2017-11-02T18:42:47Z,15764644
926157494023487488,https://www.twitter.com/RepYvetteClarke/statuses/926152475278790661,USProgressives,TweetDeck,RT @RepYvetteClarke I wonder if 45 is pushing tax cuts on the rich in order to rid himself of the years he hasn’t paid his own.,2017-11-02T18:42:08Z,246088673
926157486515785728,https://www.twitter.com/SenBobCasey/statuses/926157486515785728,SenBobCasey,Twitter Web Client,"Today, the GOP released their tax bill that provides a $1.5 trillion tax cut for corporations.",2017-11-02T18:42:06Z,171598736
926157213927911424,https://www.twitter.com/SenatorMenendez/statuses/926157213927911424,SenatorMenendez,Twitter Web Client,"My mother worked just as hard as the men at her factory job, but got paid less. For her and all Latinas, I fight for #LatinaEqualPay http://pbs.twimg.com/media/DNpekcqWkAAblFF.jpg",2017-11-02T18:41:01Z,18695134
926157212900364288,https://www.twitter.com/RosLehtinen/statuses/926157212900364288,RosLehtinen,Twitter Web Client,In @thehill @cimarcos: the House should vote on my + @RepRoybalAllard #Dream Act before the end of the year #DACA http://thehill.com/blogs/floor-action/house/358467-gop-lawmaker-calls-for-vote-on-dream-act,2017-11-02T18:41:01Z,14275291
926157150128394241,https://www.twitter.com/SenTedCruz/statuses/926157150128394241,SenTedCruz,Twitter Web Client,"Grateful to meet Babak Namazi, whose family is wrongfully imprisoned in Iran. Congress continues fight to secure the release of US hostages. http://pbs.twimg.com/media/DNpe9Q1WsAIXLBM.jpg",2017-11-02T18:40:46Z,1074480192
926157140447948801,https://www.twitter.com/RepStefanik/statuses/926157140447948801,RepStefanik,Twitter Web Client,I will continue to stand up for NY taxpayers as we work towards comprehensive tax reform. Full statement: https://stefanik.house.gov/media-center/press-releases/stefanik-statement-tax-cuts-and-jobs-act #NY21,2017-11-02T18:40:44Z,2962813893
926157123305820161,https://www.twitter.com/RepMaloney/statuses/925785833130676224,RepMaloney,Twitter Web Client,"RT @RepMaloney Latinas, their families &amp; our country suffer bc of the #genderpaygap. Lets #closethepaygap &amp; pass the #PayCheckFairness Act! #LatinaEqualPay http://pbs.twimg.com/media/DNkNTtdVwAA2im-.jpg",2017-11-02T18:40:40Z,258900199
926157115072372738,https://www.twitter.com/RepBrendanBoyle/statuses/926157115072372738,RepBrendanBoyle,Twitter for iPhone,"Congrats to all billionaires, who win bigly under the #GOPTaxPlan 
Everyone else? You lose.",2017-11-02T18:40:38Z,231108733
926157079353667584,https://www.twitter.com/tedlieu/statuses/926157079353667584,tedlieu,Twitter for Android,Now we have confirmation from Lyin' Jeff Sessions that he lied under oath. https://twitter.com/kylegriffin1/status/926155456887902211 QT @kylegriffin1 .@KenDilanianNBC reports on MSNBC that Sessions now says he remembers rejecting a Russia trip plan during the campaign from Papadopoulos.,2017-11-02T18:40:29Z,21059255
926157060873555968,https://www.twitter.com/SenCortezMasto/statuses/926118058736979969,MartinHeinrich,Twitter Web Client,"RT @SenCortezMasto As a Latina, I'm using my seat at the table to close gender pay gap. It's unacceptable that Latinas earn $.54 on the $1! #LatinaEqualPayDay http://pbs.twimg.com/media/DNo7c2bUIAABfab.jpg",2017-11-02T18:40:25Z,1099199839
926157059204308992,https://www.twitter.com/SenBobCasey/statuses/926157059204308992,SenBobCasey,Twitter Web Client,The GOP budget that passed last week proposes $1.5 trillion in cuts to Medicare and Medicaid. https://www.vox.com/policy-and-politics/2017/10/26/16526458/2018-senate-budget-explained,2017-11-02T18:40:24Z,171598736
926157047128903680,https://www.twitter.com/SenCortezMasto/statuses/926157047128903680,SenCortezMasto,Twitter Web Client,My two-cents on the $.54 #wagegap facing Latinas: It’s outrageous &amp; we must push for #LatinaEqualPay by passing the Paycheck Fairness Act!,2017-11-02T18:40:21Z,811313565760163844
926156968741494786,https://www.twitter.com/RepTomReed/statuses/926156968741494786,RepTomReed,Twitter for iPhone,$1600 tax break for family of 4 in our region. https://twitter.com/housegop/status/926143877450534912 QT @HouseGOP We’re excited to announce the Tax Cuts &amp; Jobs Act. #taxreform #1182more https://www.gop.gov/understanding-the-tax-cuts-jobs-act/?utm_source=twitter&utm_content=billtext,2017-11-02T18:40:03Z,252819323
926156965042163712,https://www.twitter.com/NormaJTorres/statuses/926156965042163712,NormaJTorres,Twitter for iPhone,@RepCurbelo https://twitter.com/normajtorres/status/926156232985120770 QT @NormaJTorres Thank you for @RosLehtinen for standing up for Dreamers. We need to pass a clean #DreamAct before the holidays. Period. https://twitter.com/RosLehtinen/status/926134214768152576,2017-11-02T18:40:02Z,236279233
926156961514635264,https://www.twitter.com/rosadelauro/statuses/926156961514635264,rosadelauro,TweetDeck,RT if you agree: Women deserve #EqualPay for equal work. #LatinaEqualPay,2017-11-02T18:40:01Z,140519774
926156957601488896,https://www.twitter.com/RepLujanGrisham/statuses/926133260161290240,MartinHeinrich,Twitter Web Client,"RT @RepLujanGrisham On average, women are paid 20% less than white men. Latinas are paid 46% less. Employers must pay all employees equitably! #LatinaEqualPay http://pbs.twimg.com/media/DNpJRo1XkAA4cLf.jpg",2017-11-02T18:40:00Z,1099199839
926156913053765633,https://www.twitter.com/RepLujanGrisham/statuses/926156913053765633,RepLujanGrisham,Twitter Web Client,".@USDA loans &amp; grants are important for funding #rural infrastructure projects, good to see $32B going into #ruralNM https://www.usda.gov/media/press-releases/2017/11/02/usda-invests-25-billion-rural-electric-infrastructure",2017-11-02T18:39:49Z,1061385474
926156761597382656,https://www.twitter.com/GovWaste/statuses/926143166855688193,RepJohnDuncanJr,Twitter Web Client,RT @GovWaste Mega-farms got $14 billion from #taxpayers in 2016. Want to cut the deficit? Cut farm subsidies to millionaires @ewg https://buff.ly/2yp1vBY,2017-11-02T18:39:13Z,1883356866
926156721436930048,https://www.twitter.com/WaysandMeansGOP/statuses/926156721436930048,WaysandMeansGOP,Twitter Web Client,"He will be soon! #TaxReform
https://waysandmeans.house.gov/taxreform/ https://twitter.com/StephenCurry30/status/926153269398949889 QT @StephenCurry30 I wonder if Steve’s Bike shop is hiring...",2017-11-02T18:39:04Z,12788332
926156712364597248,https://www.twitter.com/RepDennisRoss/statuses/926156712364597248,RepDennisRoss,TweetDeck,"An inconvenient enrollment window. Skyrocketing prices. Difficulty finding good plans. Yep, that’s #Obamacare. http://jacksonville.com/news/national/2017-11-01/what-look-obamacare-2018-enrollment-opens",2017-11-02T18:39:02Z,33655490
926156671575052288,https://www.twitter.com/boblatta/statuses/926156671575052288,boblatta,Twitter Web Client,Tax Cuts and Jobs Act is out! The avg. family will keep #1182more a year with this #progrowth plan. More info --&gt; http://fairandsimple.gop,2017-11-02T18:38:52Z,15394954
926156661672284161,https://www.twitter.com/RepHuizenga/statuses/926156661672284161,RepHuizenga,Twitter for iPhone,Watching fmr Philly Fed Pres @CharlesPlosser make lots of sense on @BloombergTV re: the Fed Chair appt &amp; the proper role of the #Fed.,2017-11-02T18:38:49Z,233949261
926156564171513857,https://www.twitter.com/SenJohnThune/statuses/926156564171513857,SenJohnThune,TweetDeck,Happy birthday to the greatest state in the nation. #SouthDakota http://pbs.twimg.com/media/DNpeX36WAAI26XK.jpg,2017-11-02T18:38:26Z,296361085
926156544298967040,https://www.twitter.com/NancyPelosi/statuses/926153918610059265,repmarkpocan,Twitter Web Client,RT @NancyPelosi We will speak live at 2:30 pm ET on how GOP tax plan puts #BillionairesFirst at the expense of middle class families http://goo.gl/S3s1HR,2017-11-02T18:38:21Z,1206227149
926156459494313985,https://www.twitter.com/RepJimRenacci/statuses/926156459494313985,RepJimRenacci,Twitter Web Client,Glad to be at the table while @POTUS applauds our Tax Cuts and Jobs Act #TaxReform http://pbs.twimg.com/media/DNpeGHHXkAENis2.jpg,2017-11-02T18:38:01Z,236916916
926156458407923712,https://www.twitter.com/SenatorMenendez/statuses/926156458407923712,SenatorMenendez,Twitter Web Client,Latina women lead households across America. How can they raise families making 54¢ on the dollar? #LatinaEqualPayDay http://pbs.twimg.com/media/DNpeDuUWAAA_2DP.png,2017-11-02T18:38:01Z,18695134
926156339981766656,https://www.twitter.com/realDonaldTrump/statuses/926155393490878464,sendavidperdue,Twitter Web Client,RT @realDonaldTrump I am calling on Congress to TERMINATE the diversity visa lottery program that presents significant vulnerabilities to our national security. http://pbs.twimg.com/ext_tw_video_thumb/926154571898028033/pu/img/7A1DC-PILB_l7-cK.jpg https://video.twimg.com/ext_tw_video/926154571898028033/pu/vid/640x360/3mPUKEH7-2p9mzQ_.mp4,2017-11-02T18:37:33Z,2863210809
926156300282671104,https://www.twitter.com/SpeakerRyan/statuses/926156229319299074,RepDrewFerguson,TweetDeck,"RT @SpeakerRyan A typical working family of four will save $1,182 on their taxes per year. That’s going to make a huge difference. http://spkrryan.us/2lKpUfw",2017-11-02T18:37:23Z,806583915012046854
926156232985120770,https://www.twitter.com/NormaJTorres/statuses/926156232985120770,NormaJTorres,Twitter Web Client,"Thank you for @RosLehtinen for standing up for Dreamers. We need to pass a clean #DreamAct before the holidays. Period. https://twitter.com/RosLehtinen/status/926134214768152576 QT @RosLehtinen .@HouseFloor: w/only 21 legislative days left, time is running out 2 help our #Dreamers. Congress must pass my #DreamAct w @RepRoybalAllard http://pbs.twimg.com/ext_tw_video_thumb/926134120966651906/pu/img/IX_pMRQT72ppJo_w.jpg https://video.twimg.com/ext_tw_video/926134120966651906/pu/vid/1280x720/ZiV-mpObhbX9jXSb.mp4",2017-11-02T18:37:07Z,236279233
926156229319299074,https://www.twitter.com/SpeakerRyan/statuses/926156229319299074,SpeakerRyan,Twitter Web Client,"A typical working family of four will save $1,182 on their taxes per year. That’s going to make a huge difference. http://spkrryan.us/2lKpUfw",2017-11-02T18:37:06Z,18916432
926156205642350593,https://www.twitter.com/KamalaHarris/statuses/926156205642350593,KamalaHarris,Sprout Social,The gender pay gap is greatest for Latinas. They make on average only 54 cents for every $1 a white man makes. #LatinaEqualPay,2017-11-02T18:37:01Z,30354991
926156174025744391,https://www.twitter.com/robport/statuses/926156077330202624,RepKevinCramer,Twitter for iPhone,"RT @robport Got questions for @RepKevinCramer? He joins me on @970WDAY momentarily, tweet them to me. 

Listen: http://radio.securenetsystems.net/v5/WDAY

#NDPol",2017-11-02T18:36:53Z,1048784496
926156114097524736,https://www.twitter.com/SenBobCasey/statuses/926156114097524736,SenBobCasey,Twitter Web Client,The GOP tax bill eliminates the vital tax deductions to help middle class families adopt children and pay their medical bills.,2017-11-02T18:36:39Z,171598736
926155990940180480,https://www.twitter.com/NatResources/statuses/926155990940180480,NatResources,Twitter Web Client,"We can responsibly explore and develop the #1002Area of #ANWR, creating jobs and untold economic prosperity for Alaska and the Lower 48. https://twitter.com/cspan/status/926080137115979778 QT @cspan Senate @EnergyGOP @EnergyDems hearing on Arctic National Wildlife Refuge Exploration – LIVE online here: http://cs.pn/2z7moyK #1002Area http://pbs.twimg.com/media/DNoY7dkWkAUF1vZ.jpg",2017-11-02T18:36:10Z,41445718
926155953417924608,https://www.twitter.com/standwithraul/statuses/926155953417924608,standwithraul,Sprout Social,"It’s amazing what Republicans will do to convince themselves their tax plan doesn’t sell out regular people.
https://www.nytimes.com/2017/11/01/us/politics/math-problem-bedevils-republican-tax-rewrite.html",2017-11-02T18:36:01Z,135623073
926155913865678848,https://www.twitter.com/NancyPelosi/statuses/926153918610059265,RepLujanGrisham,Twitter Web Client,RT @NancyPelosi We will speak live at 2:30 pm ET on how GOP tax plan puts #BillionairesFirst at the expense of middle class families http://goo.gl/S3s1HR,2017-11-02T18:35:51Z,1061385474
926155897734299648,https://www.twitter.com/RepLujanGrisham/statuses/926154786336051200,LGBTEqCaucus,Twitter for iPhone,RT @RepLujanGrisham #OpenEnrollment runs through December 15 this year. Find a plan that works for you today. http://www.bewellnm.com/free-enrollment-help http://pbs.twimg.com/media/DNpc3BXX0AYcWnQ.jpg,2017-11-02T18:35:47Z,1392282998
926155868487454721,https://www.twitter.com/keithellison/statuses/926155868487454721,keithellison,Twitter for iPhone,Trump tax bill is an attack on jobs in U.S. because it lowers US taxes on foreign income to a minimum; encouraging US firms to off-shore.,2017-11-02T18:35:40Z,14135426
926155840687665152,https://www.twitter.com/SenBobCasey/statuses/926155840687665152,SenBobCasey,Twitter Web Client,...some middle class families in Pennsylvania could see their taxes rise while the super-rich get a windfall.,2017-11-02T18:35:34Z,171598736
926155805770043394,https://www.twitter.com/FSCDems/statuses/926155805770043394,FSCDems,TweetDeck,"#TuneIn: H&amp;I hearing “Sustainable Housing Finance: Private Sector Perspectives on Housing Finance Reform, Part II”

https://go.usa.gov/xnTZb",2017-11-02T18:35:25Z,294084341
926155784236527617,https://www.twitter.com/RepBarragan/statuses/926155784236527617,RepBarragan,TweetDeck,"We need a #ABetterDeal than this terrible @HouseGOP tax plan. We need jobs &amp; investment, not tax breaks for the top 1%. #NotOnePenny",2017-11-02T18:35:20Z,816833925456789505
926155777710096385,https://www.twitter.com/NancyPelosi/statuses/926153918610059265,RepDavidEPrice,Twitter Web Client,RT @NancyPelosi We will speak live at 2:30 pm ET on how GOP tax plan puts #BillionairesFirst at the expense of middle class families http://goo.gl/S3s1HR,2017-11-02T18:35:19Z,155669457
926155750631706624,https://www.twitter.com/SenBobCasey/statuses/926155750631706624,SenBobCasey,Twitter Web Client,"By eliminating key deductions like the deduction for state/local sales and income tax and the $4,050 personal exemption per family member...",2017-11-02T18:35:12Z,171598736
926155663599947776,https://www.twitter.com/McHenryCampaign/statuses/926155663599947776,McHenryCampaign,Sprout Social,Support the PROTECT Act and stop the credit bureaus from using your Social Security Number. #ncpol #nc10 #ncgop http://pbs.twimg.com/media/DNpdqr-UMAAgnYe.jpg,2017-11-02T18:34:51Z,481437062
926155579617370114,https://www.twitter.com/SenBobCasey/statuses/926155579617370114,SenBobCasey,Twitter Web Client,But a few marginal changes don’t change the fact that their plan is fundamentally a giveaway to the rich at the expense of the middle class.,2017-11-02T18:34:31Z,171598736
926155520452497409,https://www.twitter.com/RepHankJohnson/statuses/926155520452497409,RepHankJohnson,Twitter Web Client,Congressman Johnson calls for full disclosure after report detailing the assassination of slain Honduran activist: https://hankjohnson.house.gov/media-center/press-releases/congressman-johnson-calls-full-disclosure-after-report-detailing,2017-11-02T18:34:17Z,24745957
926155431730470912,https://www.twitter.com/tedlieu/statuses/926155431730470912,tedlieu,Twitter for Android,"House GOP tax plan INCREASES TAXES on many residents in CA, NY, NJ &amp; other states. I triple dare mod Republicans to vote for the increase. https://twitter.com/Politicsinsider/status/926104090790252544 QT @Politicsinsider A part of the new tax plan will be a tough sell for New Jersey, New York, and California http://read.bi/2zZeRkL http://pbs.twimg.com/media/DNouwxiWAAE5KDv.jpg",2017-11-02T18:33:56Z,21059255
926155397324525569,https://www.twitter.com/BobbyScott/statuses/926155397324525569,BobbyScott,Twitter for iPhone,Head over to my Facebook page to watch a panel on criminal justice reform and the SAFE Justice Act https://facebook.com/RepBobbyScott/,2017-11-02T18:33:48Z,161791703
926155265271050245,https://www.twitter.com/BennieGThompson/statuses/926142436459667456,HomelandDems,Twitter Web Client,"RT @BennieGThompson Myself, @HomelandDems &amp; @CarmenYulinCruz feel enough is enough! We must do more for Americans suffering in Puerto Rico &amp; the Virgin Islands. http://pbs.twimg.com/ext_tw_video_thumb/926140613006938113/pu/img/bLk6WRj1WEcQXjXQ.jpg https://video.twimg.com/ext_tw_video/926140613006938113/pu/vid/1280x720/3UltOsjDNVAV9t_D.mp4",2017-11-02T18:33:17Z,208692908
926155245075533824,https://www.twitter.com/RonWyden/statuses/926155245075533824,RonWyden,TweetDeck,"Republicans released their middle class con job. @SenSchumer, @NancyPelosi, @RepRichardNeal &amp; I are speaking out 
https://www.c-span.org/video/?436732-1/congressional-democrats-react-gop-tax-reform-plan",2017-11-02T18:33:12Z,250188760
926155241166340096,https://www.twitter.com/GOP/statuses/926087869843869696,PRyan,Twitter Web Client,RT @GOP We can all benefit from some extra money in our pocket. @GOPChairwoman explains why today's tax plan is the answer.  http://ijr.com/opinion/2017/11/267027-tax-reform-brings-much-needed-relief-everyday-americans/,2017-11-02T18:33:11Z,733751245
926155227098738689,https://www.twitter.com/SenBobCasey/statuses/926155227098738689,SenBobCasey,Twitter Web Client,Congressional Republicans have taken great pains to spin their tax scheme as great for the middle class. https://www.wsj.com/articles/republicans-stick-with-big-corporate-tax-cuts-in-house-bill-1509629510,2017-11-02T18:33:07Z,171598736
926155200045260800,https://www.twitter.com/NydiaVelazquez/statuses/926155200045260800,NydiaVelazquez,TweetDeck,"On average, women are paid 20% less than white men. Latinas are paid 46% less. Employers must pay all employees equitably! #LatinaEqualPay",2017-11-02T18:33:01Z,164369297
926155150779088896,https://www.twitter.com/SenatorWicker/statuses/926155150779088896,SenatorWicker,TweetDeck,We’re asking too few ships to do too many things. Our sailors deserve better support &amp; more ships. #355Ships https://goo.gl/oj25ff,2017-11-02T18:32:49Z,264219447
926155131359555584,https://www.twitter.com/NancyPelosi/statuses/926153918610059265,DorisMatsui,Twitter Web Client,RT @NancyPelosi We will speak live at 2:30 pm ET on how GOP tax plan puts #BillionairesFirst at the expense of middle class families http://goo.gl/S3s1HR,2017-11-02T18:32:45Z,38254095
926155087252283393,https://www.twitter.com/NancyPelosi/statuses/926153918610059265,NydiaVelazquez,Twitter Web Client,RT @NancyPelosi We will speak live at 2:30 pm ET on how GOP tax plan puts #BillionairesFirst at the expense of middle class families http://goo.gl/S3s1HR,2017-11-02T18:32:34Z,164369297
926155071636869120,https://www.twitter.com/RepRaulGrijalva/statuses/926155071636869120,RepRaulGrijalva,Twitter Web Client,Any tax plan should require corporations to pay what they owe instead of rewarding them for storing profits abroad. Thoughts @HouseGOP? http://pbs.twimg.com/media/DNpdCvNU8AE2jYw.jpg,2017-11-02T18:32:30Z,28602948
926155031782526976,https://www.twitter.com/NancyPelosi/statuses/926153918610059265,rosadelauro,Twitter Web Client,RT @NancyPelosi We will speak live at 2:30 pm ET on how GOP tax plan puts #BillionairesFirst at the expense of middle class families http://goo.gl/S3s1HR,2017-11-02T18:32:21Z,140519774
